sample	Ng_complex	Ng_branch	Ng_bisect	Ng_coreFuc	Ng_sia
GTEX-111YS-0526-SM-5GZXJ	-0.629380324254462	-0.629380324254462	-0.682737892597098	-0.629380324254462	-0.629380324254462
GTEX-111YS-0626-SM-5GZXV	-0.257316610135474	-0.257316610135474	-0.257316610135474	-0.257316610135474	-0.257316610135474
GTEX-111YS-0726-SM-5GZY8	0.201576027843822	0.201576027843822	-0.725307040242948	0.156378987936968	-0.123187614373547
GTEX-111YS-0826-SM-5GZYK	-1.02041099063771	-1.02041099063771	-1.02041099063771	-1.02041099063771	-1.02041099063771
GTEX-111YS-0926-SM-5EGGI	-0.486520857218033	-0.486520857218033	-0.892253591119073	-0.704099615211314	-0.88195741072452
GTEX-111YS-1026-SM-5GZYE	-0.843870434924528	-0.843870434924528	-0.843870434924528	-0.843870434924528	-0.843870434924528
GTEX-111YS-1126-SM-5GZYQ	-0.630260025550676	-0.630260025550676	-0.630260025550676	-0.630260025550676	-0.847455423849396
GTEX-111YS-1226-SM-5EGGJ	-1.76252130870396	-1.76252130870396	-1.76252130870396	-1.76252130870396	-1.76252130870396
GTEX-111YS-1326-SM-5EGGK	-0.535184371334086	-0.535184371334086	-0.535184371334086	-0.649797350103388	-1.08881115900075
GTEX-111YS-1426-SM-5GID8	-1.83526181361063	-1.83526181361063	-1.83526181361063	-1.83526181361063	-1.83526181361063
GTEX-111YS-1526-SM-5GZYW	-0.449718458465007	-0.449718458465007	-0.449718458465007	-0.500453431367288	-1.09626461078142
GTEX-111YS-1626-SM-5GZZ9	-0.657426755404959	-0.657426755404959	-0.657426755404959	-0.657426755404959	-0.657426755404959
GTEX-111YS-1726-SM-5GIED	-0.545507585957443	-0.545507585957443	-0.717526363798721	-0.545507585957443	-0.545507585957443
GTEX-111YS-1826-SM-5GIEP	-0.650846699641484	-0.650846699641484	-0.760199271225448	-0.650846699641484	-0.650846699641484
GTEX-111YS-1926-SM-5GICC	0.127243605664399	0.127243605664399	-0.00532693117737725	0.127243605664399	0.00657535276944866
GTEX-111YS-2026-SM-5EGGL	-0.537927801423492	-0.537927801423492	-0.537927801423492	-0.537927801423492	-0.537927801423492
GTEX-111YS-2126-SM-5EGGM	-0.329433185293992	-0.329433185293992	-0.329433185293992	-0.329433185293992	-0.398261744812908
GTEX-111YS-2226-SM-5987P	-0.790983753092897	-0.790983753092897	-0.950728919602996	-0.790983753092897	-0.790983753092897
GTEX-111YS-2326-SM-5987L	-1.9731726698851	-1.9731726698851	-1.9731726698851	-1.9731726698851	-1.9731726698851
GTEX-111YS-2426-SM-5GZZQ	-0.565339568770324	-0.565339568770324	-0.565339568770324	-0.565339568770324	-0.565339568770324
GTEX-1122O-0003-SM-5Q5DL	-0.214981657720888	-0.303185214494044	-0.214981657720888	-0.214981657720888	-0.26832107887169
GTEX-1122O-0005-SM-5O99J	-2.5593730980784	-2.5593730980784	-2.5593730980784	-2.5593730980784	-2.5593730980784
GTEX-1122O-0008-SM-5QGR2	-0.116817273327995	-0.116817273327995	-1.5625053712111	-0.116817273327995	-1.34273926860694
GTEX-1122O-0126-SM-5GICA	0.146390376837111	0.146390376837111	0.146390376837111	-0.0645531594965448	-0.0207942053403642
GTEX-1122O-0226-SM-5N9DA	-0.260775468456991	-0.260775468456991	-0.505985328399415	-0.260775468456991	-0.496395190292509
GTEX-1122O-0326-SM-5H124	-0.504467553040915	-0.504467553040915	-1.21832826730732	-0.504467553040915	-0.645057480647087
GTEX-1122O-0426-SM-5H12G	-0.582782622248758	-0.582782622248758	-0.74108254716451	-0.582782622248758	-0.582782622248758
GTEX-1122O-0526-SM-5N9DM	-0.182709376126922	-0.182709376126922	-0.182709376126922	-0.182709376126922	-0.235270916518706
GTEX-1122O-0626-SM-5N9B9	-1.0439272193804	-1.0439272193804	-1.0439272193804	-1.0439272193804	-1.0439272193804
GTEX-1122O-0726-SM-5GIEV	-1.27673119541133	-1.27673119541133	-1.27673119541133	-1.27673119541133	-1.402133359965
GTEX-1122O-0826-SM-5GICV	-1.79646093190534	-1.79646093190534	-1.79646093190534	-1.79646093190534	-2.01551010094905
GTEX-1122O-0926-SM-9YFLC	-0.431193399983801	-0.431193399983801	-0.431193399983801	-0.674939907629962	-1.16878711483779
GTEX-1122O-1026-SM-9WYSF	-0.667105476438355	-0.667105476438355	-0.814798901174397	-0.667105476438355	-1.11178399992465
GTEX-1122O-1126-SM-5NQ8X	-0.54646542275145	-0.54646542275145	-1.13722718326777	-0.54646542275145	-0.54646542275145
GTEX-1122O-1226-SM-5H113	0.229550951110274	0.210803181984615	0.229550951110274	0.229550951110274	-0.133431284586608
GTEX-1122O-1326-SM-5H11F	-1.06209623900121	-1.06209623900121	-1.06209623900121	-1.06209623900121	-1.06209623900121
GTEX-1122O-1426-SM-5H11R	-0.269482229955138	-0.269482229955138	-0.324770011566272	-0.269482229955138	-0.671265622080753
GTEX-1122O-1526-SM-5N9CL	-0.878006022541592	-0.878006022541592	-0.878006022541592	-0.878006022541592	-0.878006022541592
GTEX-1122O-1626-SM-5N9CX	-0.628309317116343	-0.628309317116343	-0.628309317116343	-0.628309317116343	-0.717005916112452
GTEX-1122O-1726-SM-5GICM	-1.20891729817943	-1.20891729817943	-1.20891729817943	-1.20891729817943	-1.20891729817943
GTEX-1122O-1826-SM-5EGIP	-0.513820400596176	-0.513820400596176	-0.513820400596176	-0.513820400596176	-0.804602298285474
GTEX-1122O-1926-SM-5EGIQ	-0.944484658895618	-0.944484658895618	-0.944484658895618	-0.944484658895618	-1.39270377459985
GTEX-1122O-2026-SM-9YFMG	-0.264933376864385	-0.264933376864385	-0.264933376864385	-0.268998108177759	-0.665685386354382
GTEX-1122O-2126-SM-5EGIR	-1.30557149141435	-1.30557149141435	-1.30557149141435	-1.30557149141435	-1.30557149141435
GTEX-1122O-2326-SM-9YFL9	-0.56713846606739	-0.56713846606739	-0.706622719886448	-0.56713846606739	-0.56713846606739
GTEX-1122O-2426-SM-5GIDN	-1.69692951654279	-1.69692951654279	-1.69692951654279	-1.69692951654279	-1.69692951654279
GTEX-1128S-0005-SM-5P9HI	-2.56934098141608	-2.56934098141608	-2.56934098141608	-2.56934098141608	-2.56934098141608
GTEX-1128S-0008-SM-5Q5DP	0.154455583584177	-0.277182701415887	-1.37860286996787	-0.0480343457188932	-1.12075920237214
GTEX-1128S-0126-SM-5H12S	0.496648669579535	0.496648669579535	-0.577540109660046	0.494146978384964	-0.209639597883019
GTEX-1128S-0326-SM-5GZZF	-0.242810630397223	-0.242810630397223	-0.838983330951125	-0.242810630397223	-0.242810630397223
GTEX-1128S-0726-SM-5N9D6	-0.592957462873967	-0.592957462873967	-0.592957462873967	-0.592957462873967	-0.592957462873967
GTEX-1128S-0826-SM-5GZZI	-1.43206991399794	-1.43206991399794	-1.43206991399794	-1.43206991399794	-1.95513399683935
GTEX-1128S-0926-SM-5GZZU	0.0566621102998661	0.0566621102998661	0.0566621102998661	0.0566621102998661	0.0354294495577536
GTEX-1128S-1626-SM-5H12O	-0.265748666955475	-0.265748666955475	-0.728896817033352	-0.265748666955475	-0.265748666955475
GTEX-1128S-2126-SM-5H12U	0.024563264576564	0.024563264576564	0.024563264576564	-0.208197694118458	-0.474365501224725
GTEX-1128S-2326-SM-5GZZY	-0.916791677604856	-0.916791677604856	-0.916791677604856	-0.916791677604856	-0.916791677604856
GTEX-1128S-2426-SM-5H11B	-2.08347060934072	-2.08347060934072	-2.08347060934072	-2.08347060934072	-2.12122938553826
GTEX-1128S-2526-SM-5H11N	-0.468467497272855	-0.468467497272855	-0.782529913664184	-0.470040334673286	-0.521979609009322
GTEX-1128S-2626-SM-5H11Z	0.288855951175075	0.288855951175075	0.288855951175075	0.288855951175075	0.250270743964408
GTEX-1128S-2726-SM-5H12C	-1.69389904040726	-1.69389904040726	-1.69389904040726	-1.69389904040726	-1.69389904040726
GTEX-1128S-2826-SM-5N9DI	-1.3782224188874	-1.3782224188874	-1.3782224188874	-1.3782224188874	-1.3782224188874
GTEX-113IC-0006-SM-5NQ9C	-1.19227183152296	-1.19227183152296	-1.19227183152296	-1.19227183152296	-1.19227183152296
GTEX-113IC-0008-SM-5QGRF	0.110447995564428	-0.491461683028809	-1.48531282463265	0.110447995564428	-1.13208803966286
GTEX-113IC-0126-SM-5HL6T	-0.234295247107393	-0.234295247107393	-0.234295247107393	-0.234295247107393	-0.234295247107393
GTEX-113IC-0226-SM-5HL5C	0.0272033253390649	0.0272033253390649	0.0272033253390649	-0.0654325101365528	-0.0629128771010471
GTEX-113IC-0426-SM-5HL5O	0.165307352100389	0.165307352100389	0.165307352100389	0.165307352100389	0.165307352100389
GTEX-113IC-0526-SM-5HL76	-0.14588119262021	-0.14588119262021	-0.14588119262021	-0.14588119262021	-0.14588119262021
GTEX-113JC-0006-SM-5O997	-3.07724863047747	-3.07724863047747	-3.07724863047747	-3.07724863047747	-3.07724863047747
GTEX-113JC-0008-SM-5QGR6	0.136100691731391	0.116286167490475	-0.887129417755349	0.136100691731391	-1.6196592545907
GTEX-113JC-0126-SM-5EGJW	-0.547124672632764	-0.547124672632764	-1.05538435270012	-0.547124672632764	-0.547124672632764
GTEX-113JC-0726-SM-5GZZR	-1.19993550652152	-1.19993550652152	-1.19993550652152	-1.19993550652152	-1.19993550652152
GTEX-113JC-0926-SM-5H114	-1.65090162815844	-1.65090162815844	-1.65090162815844	-1.65090162815844	-1.65090162815844
GTEX-113JC-1026-SM-5H117	-1.44379434587154	-1.44379434587154	-1.44379434587154	-1.44379434587154	-1.44379434587154
GTEX-113JC-1926-SM-5N9GE	-1.54707705522059	-1.54707705522059	-1.54707705522059	-1.54707705522059	-1.54707705522059
GTEX-113JC-2226-SM-5EGJG	-0.743595753918332	-0.743595753918332	-0.743595753918332	-0.743595753918332	-0.743595753918332
GTEX-113JC-2326-SM-5EQ4E	-0.380816759993309	-0.380816759993309	-0.380816759993309	-0.561743796222549	-0.474665629354957
GTEX-113JC-2726-SM-5EGIS	-2.21818566054883	-2.21818566054883	-2.21818566054883	-2.21818566054883	-2.21818566054883
GTEX-113JC-2826-SM-5EGIT	-0.655255523874384	-0.655255523874384	-0.655255523874384	-0.655255523874384	-0.655255523874384
GTEX-117XS-0005-SM-5PNU6	-3.13235863113052	-3.13235863113052	-3.13235863113052	-3.13235863113052	-3.80355616779925
GTEX-117XS-0008-SM-5Q5DQ	0.244141962245422	-0.345432215290216	-1.53702015861016	0.244141962245422	-1.10760391003113
GTEX-117XS-0426-SM-5GZZN	-0.788411347971217	-0.788411347971217	-1.02884914920841	-0.788411347971217	-0.788411347971217
GTEX-117XS-0526-SM-5987Q	0.0767283548164793	0.0767283548164793	-0.703759424801014	-0.155136726840932	-0.085050769527781
GTEX-117XS-0726-SM-5H131	-1.7609903717505	-1.7609903717505	-1.7609903717505	-1.7609903717505	-1.7609903717505
GTEX-117XS-1926-SM-5GICO	-0.729279783682873	-0.729279783682873	-0.729279783682873	-0.729279783682873	-0.827997883618383
GTEX-117XS-2026-SM-5GID1	-0.688712257346066	-0.688712257346066	-0.688712257346066	-0.688712257346066	-0.688712257346066
GTEX-117XS-2226-SM-5GIE1	-0.570339479482621	-0.570339479482621	-0.570339479482621	-0.570339479482621	-0.570339479482621
GTEX-117XS-2526-SM-5H11G	-2.43921909339573	-2.43921909339573	-2.43921909339573	-2.43921909339573	-2.43921909339573
GTEX-117XS-2726-SM-5N9BL	-0.874730725501038	-0.874730725501038	-0.874730725501038	-1.03357669658615	-2.01922895431589
GTEX-117XS-2926-SM-5N9BX	-0.558843962651793	-0.558843962651793	-0.752098334945634	-0.558843962651793	-0.558843962651793
GTEX-117XS-3026-SM-5N9CA	-1.60602978779249	-1.60602978779249	-1.60602978779249	-1.60602978779249	-1.60602978779249
GTEX-117XS-3126-SM-5GIDP	-1.08350588712613	-1.08350588712613	-1.08350588712613	-1.08350588712613	-1.08350588712613
GTEX-117YW-0005-SM-5NQ8Z	-2.48464431093066	-2.48464431093066	-2.48464431093066	-2.48464431093066	-3.40377894472766
GTEX-117YW-0008-SM-5QGRD	0.378786322370454	-0.17165072108496	-1.38418464572562	0.199696631130133	-1.59248150607257
GTEX-117YW-0126-SM-5EGGN	-0.2091514567691	-0.2091514567691	-0.652586443852179	-0.637863272813439	-0.255231765293008
GTEX-117YW-0226-SM-5N9CM	-0.876591832365158	-0.876591832365158	-0.876591832365158	-0.876591832365158	-1.13984373947606
GTEX-117YW-0326-SM-5N9CY	-2.73320550878815	-2.73320550878815	-2.73320550878815	-2.73320550878815	-2.75447673443706
GTEX-117YW-0426-SM-5GZZZ	-3.84148884398377	-3.84148884398377	-3.84148884398377	-3.84148884398377	-3.84148884398377
GTEX-117YW-0526-SM-5H11C	-1.00525958487767	-1.00525958487767	-1.00525958487767	-1.00525958487767	-1.00525958487767
GTEX-117YW-0826-SM-5H11O	0.199889697595129	0.199889697595129	0.139915276397254	0.00835520075969601	-0.183565613424927
GTEX-117YW-1426-SM-5EGGO	-0.773200955789087	-0.773200955789087	-0.773200955789087	-0.773200955789087	-0.773200955789087
GTEX-117YW-1526-SM-5EGGP	-0.946634551868105	-0.946634551868105	-0.946634551868105	-0.946634551868105	-0.946634551868105
GTEX-117YW-1826-SM-5PNY5	-1.52749236669493	-1.52749236669493	-1.52749236669493	-1.52749236669493	-1.52749236669493
GTEX-117YW-1926-SM-5H121	-1.95436519095876	-1.95436519095876	-1.95436519095876	-1.95436519095876	-1.95436519095876
GTEX-117YW-2026-SM-5N9BH	-1.46440107549134	-1.46440107549134	-1.46440107549134	-1.46440107549134	-1.46440107549134
GTEX-117YW-2226-SM-5N9DB	-1.74662446942488	-1.74662446942488	-1.74662446942488	-1.74662446942488	-1.74662446942488
GTEX-117YW-2426-SM-5Q5AE	-2.444172910511	-2.444172910511	-2.444172910511	-2.444172910511	-2.444172910511
GTEX-117YW-2626-SM-5GZZH	-0.491348996121637	-0.491348996121637	-0.491348996121637	-0.491348996121637	-0.491348996121637
GTEX-117YW-2726-SM-5GZZT	-0.267804697301604	-0.267804697301604	-0.724655958421742	-0.528681349639235	-0.842350220441165
GTEX-117YW-2826-SM-5H116	-0.340143697808679	-0.340143697808679	-0.833426918891615	-0.340143697808679	-0.440940595780183
GTEX-117YX-0126-SM-5EGH5	-0.294111458278825	-0.294111458278825	-0.52100930392731	-0.330266185427245	-0.841003139630605
GTEX-117YX-0226-SM-5EGH6	-1.35348031509997	-1.35348031509997	-1.35348031509997	-1.35348031509997	-1.36015590330498
GTEX-117YX-0326-SM-5GICL	-0.40194265748873	-0.40194265748873	-0.40194265748873	-0.40194265748873	-0.40194265748873
GTEX-117YX-0526-SM-5EGJH	-0.373398616957713	-0.373398616957713	-0.373398616957713	-0.373398616957713	-0.373398616957713
GTEX-117YX-0626-SM-5EGJI	-1.4692388141376	-1.4692388141376	-1.4692388141376	-1.4692388141376	-1.4692388141376
GTEX-117YX-0726-SM-5GIET	0.0115277919165454	0.0115277919165454	0.0115277919165454	-0.158980550302768	0.0115277919165454
GTEX-117YX-0826-SM-5H11J	-0.305305019260006	-0.305305019260006	-0.305305019260006	-0.305305019260006	-0.305305019260006
GTEX-117YX-1026-SM-5H11V	-0.709275665099242	-0.709275665099242	-0.709275665099242	-0.709275665099242	-1.2523948711822
GTEX-117YX-1126-SM-5H128	-2.16585225678539	-2.16585225678539	-2.16585225678539	-2.16585225678539	-2.16585225678539
GTEX-117YX-1226-SM-5H11S	0.0718116684781502	0.0718116684781502	0.0125512658957575	-0.0535557854433414	-0.177746562889683
GTEX-117YX-1326-SM-5H125	0.195368972278019	0.195368972278019	0.195368972278019	0.195368972278019	0.0139953138118037
GTEX-117YX-1426-SM-5H12H	-0.0987420718384922	-0.227991251520204	-0.0987420718384922	-0.466383300772057	-0.541916444049451
GTEX-117YX-1526-SM-5H12T	-0.483771421969856	-0.483771421969856	-1.22081444621794	-0.483771421969856	-0.483771421969856
GTEX-117YX-1726-SM-5GZZS	-0.0257878772885835	-0.0257878772885835	-0.0257878772885835	-0.0257878772885835	-0.0375128950739325
GTEX-117YX-1826-SM-5H12K	-0.588024253467105	-0.588024253467105	-0.588024253467105	-0.588024253467105	-0.588024253467105
GTEX-117YX-1926-SM-5GIEC	-0.550533686176559	-0.550533686176559	-0.550533686176559	-0.550533686176559	-0.951089254759782
GTEX-117YX-2026-SM-5GIEF	-0.0582842668041734	-0.0582842668041734	-0.0582842668041734	-0.0582842668041734	-0.0582842668041734
GTEX-117YX-2126-SM-5GIEL	-0.467894993555625	-0.467894993555625	-0.467894993555625	-0.467894993555625	-0.991438368934366
GTEX-117YX-2226-SM-5EGJJ	-0.172323701917956	-0.172323701917956	-0.172323701917956	-0.426282036620133	-0.318291263236145
GTEX-117YX-2326-SM-5H12W	-0.786364004577666	-0.786364004577666	-0.786364004577666	-0.786364004577666	-0.786364004577666
GTEX-117YX-2426-SM-5GZZJ	0.246919322618728	-0.116812176407754	0.246919322618728	0.246919322618728	-0.166854496500025
GTEX-117YX-2526-SM-5EQ4Q	-1.38074758514645	-1.50318263325008	-1.38074758514645	-1.38074758514645	-1.38074758514645
GTEX-117YX-2626-SM-5EQ53	-0.871443124230177	-0.871443124230177	-1.21441122915066	-0.871443124230177	-0.871443124230177
GTEX-1192W-0005-SM-5NQBQ	-2.72584382862722	-2.72584382862722	-2.72584382862722	-2.72584382862722	-3.5361098979915
GTEX-1192W-0008-SM-5QGRE	0.233840827862704	-0.571683393929871	-1.50614875677942	0.233840827862704	-1.52005287743848
GTEX-1192W-0126-SM-5EGGS	0.16677451168143	0.16677451168143	-0.744405807436096	-0.135061286228607	-0.360146631637525
GTEX-1192W-0226-SM-5EGGT	-1.19983279130591	-1.19983279130591	-1.19983279130591	-1.19983279130591	-1.19983279130591
GTEX-1192W-2626-SM-5Q5AF	-0.206648884493484	-0.258943658456221	-0.389084697556925	-0.355877514066724	-0.86798549469228
GTEX-1192W-3026-SM-5GZZV	-0.0897809977612424	-0.0897809977612424	-0.488493752820361	-0.0897809977612424	-0.092424943658286
GTEX-1192X-0005-SM-5NQC3	-4.73493093598954	-4.73493093598954	-4.73493093598954	-4.73493093598954	-4.73493093598954
GTEX-1192X-0008-SM-5Q5B7	0.259130174388099	-0.335195885504733	-1.51816851722697	0.259130174388099	-1.23677419791823
GTEX-1192X-0011-R10a-SM-DO941	-1.25564526947988	-1.25564526947988	-1.25564526947988	-1.25564526947988	-1.25564526947988
GTEX-1192X-0011-R5a-SM-DNZZA	-1.33887870932153	-1.33887870932153	-1.33887870932153	-1.33887870932153	-1.33887870932153
GTEX-1192X-0011-R6a-SM-DNZZB	-1.5687351622906	-1.5687351622906	-1.5687351622906	-1.5687351622906	-1.5687351622906
GTEX-1192X-0011-R7b-SM-DNZZC	-1.36521884290473	-1.36521884290473	-1.36521884290473	-1.36521884290473	-1.36521884290473
GTEX-1192X-0011-R8b-SM-DO11U	-0.95561745815775	-0.95561745815775	-0.95561745815775	-0.95561745815775	-0.95561745815775
GTEX-1192X-0011-R9b-SM-DO934	-1.25777368590411	-1.25777368590411	-1.25777368590411	-1.25777368590411	-1.25777368590411
GTEX-1192X-0226-SM-5H12D	-0.661933657553595	-0.661933657553595	-0.661933657553595	-0.661933657553595	-0.661933657553595
GTEX-1192X-0326-SM-5H11U	0.40403968216528	0.40403968216528	0.40403968216528	0.40403968216528	-0.0451956425832926
GTEX-1192X-0426-SM-5GIEE	-2.04577646980907	-2.04577646980907	-2.04577646980907	-2.04577646980907	-2.04577646980907
GTEX-1192X-0726-SM-5987R	-1.84880125277688	-1.84880125277688	-1.84880125277688	-1.84880125277688	-1.84880125277688
GTEX-1192X-1126-SM-5EGGU	0.257341725344204	0.257341725344204	-0.100434492884168	0.257341725344204	0.111030246161608
GTEX-1192X-1526-SM-5H11I	-0.656461656229974	-0.656461656229974	-0.656461656229974	-0.656461656229974	-0.656461656229974
GTEX-1192X-1826-SM-5GIE2	-0.6853102306366	-0.6853102306366	-0.6853102306366	-0.6853102306366	-0.6853102306366
GTEX-1192X-2326-SM-5987X	-0.236079220930392	-0.236079220930392	-0.236079220930392	-0.236079220930392	-0.236079220930392
GTEX-1192X-2526-SM-59868	-0.311128819016153	-0.311128819016153	-0.311128819016153	-0.311128819016153	-0.311128819016153
GTEX-1192X-2726-SM-5N9DN	-0.799178826194705	-0.799178826194705	-0.799178826194705	-0.799178826194705	-0.799178826194705
GTEX-1192X-2926-SM-5N9BA	-0.475285473657202	-0.656848063666796	-0.611673490918844	-0.91169747748485	-0.504206256229121
GTEX-1192X-3026-SM-5N9BM	-0.520409059206941	-0.520409059206941	-0.858908232381375	-0.520409059206941	-0.520409059206941
GTEX-1192X-3126-SM-5N9BY	-1.16120864892766	-1.16120864892766	-1.16120864892766	-1.16120864892766	-1.16120864892766
GTEX-1192X-3226-SM-5987D	-1.16120864892766	-1.16120864892766	-1.16120864892766	-1.16120864892766	-1.16120864892766
GTEX-11DXW-0006-SM-5NQ7Y	-2.03208840572907	-2.03208840572907	-2.03208840572907	-2.03208840572907	-2.82020763430374
GTEX-11DXW-0008-SM-5Q59V	0.428369224857033	-0.188237657332466	-1.48985920533066	0.407116393379462	-1.48109566588301
GTEX-11DXW-0011-R1a-SM-DNZZD	-2.26438075734466	-2.26438075734466	-2.26438075734466	-2.26438075734466	-2.26438075734466
GTEX-11DXW-0011-R3b-SM-DNZZE	-1.78396621880878	-1.78396621880878	-1.78396621880878	-1.78396621880878	-1.78396621880878
GTEX-11DXW-0011-R5b-SM-DO11D	-2.46582893839956	-2.46582893839956	-2.46582893839956	-2.46582893839956	-2.46582893839956
GTEX-11DXW-0011-R6a-SM-DO11N	-2.03063366928809	-2.03063366928809	-2.03063366928809	-2.03063366928809	-2.03063366928809
GTEX-11DXW-0011-R7b-SM-DO119	-2.69932890877549	-2.69932890877549	-2.69932890877549	-2.69932890877549	-2.69932890877549
GTEX-11DXW-0226-SM-5H122	-0.315418597528227	-0.315418597528227	-0.315418597528227	-0.427554465909974	-0.850876328083701
GTEX-11DXW-0326-SM-5H11W	-0.2933838979327	-0.2933838979327	-0.2933838979327	-0.2933838979327	-0.484017846331268
GTEX-11DXW-0426-SM-5H12E	-0.464072394671429	-0.464072394671429	-0.464072394671429	-0.464072394671429	-0.464072394671429
GTEX-11DXW-0526-SM-5H127	-0.529808074168566	-0.529808074168566	-1.07476079518141	-0.561240689926276	-0.676747924930048
GTEX-11DXW-0626-SM-5N9ER	-0.370458222875634	-0.370458222875634	-0.370458222875634	-0.682308394988229	-0.370458222875634
GTEX-11DXW-0726-SM-5H12J	-2.65461646512602	-2.65461646512602	-2.65461646512602	-2.65461646512602	-2.65461646512602
GTEX-11DXW-0826-SM-5H118	-0.36846413110428	-0.36846413110428	-0.36846413110428	-0.793016921538338	-0.505381836300269
GTEX-11DXW-1026-SM-5H11K	-1.24824506739327	-1.24824506739327	-1.24824506739327	-1.24824506739327	-1.24824506739327
GTEX-11DXW-1126-SM-5H12Q	-1.71357296477567	-1.71357296477567	-1.71357296477567	-1.71357296477567	-1.71357296477567
GTEX-11DXW-1226-SM-5H133	-0.609595568670751	-0.609595568670751	-0.609595568670751	-0.609595568670751	-0.609595568670751
GTEX-11DXX-0005-SM-5NQ8B	-3.19791219324887	-3.19791219324887	-3.19791219324887	-3.19791219324887	-3.19791219324887
GTEX-11DXX-0008-SM-5Q5B8	0.186638060222703	-0.380950817686663	-1.51010161950301	0.186638060222703	-1.36182165797625
GTEX-11DXX-0126-SM-5EGH7	-0.38724624580526	-0.38724624580526	-0.926119695859136	-0.38724624580526	-0.504815006834652
GTEX-11DXX-0226-SM-5P9HL	0.0815487799119521	0.0815487799119521	-0.606267870097847	0.0815487799119521	-0.316904018276719
GTEX-11DXX-0326-SM-5PNWC	-2.18170511149299	-2.18170511149299	-2.18170511149299	-2.18170511149299	-2.43147665993301
GTEX-11DXX-0426-SM-5EQ5F	-0.168155945001852	-0.168155945001852	-1.08686705245588	-0.168155945001852	-0.168155945001852
GTEX-11DXX-0526-SM-5PNVR	-1.38434750375931	-1.38434750375931	-1.38434750375931	-1.42383411048601	-1.56842229338305
GTEX-11DXX-0626-SM-5Q5AG	0.406405762188803	0.406405762188803	0.406405762188803	0.117671381741762	-0.456546769006386
GTEX-11DXX-0726-SM-5H12X	-0.473365112993475	-0.473365112993475	-0.473365112993475	-0.473365112993475	-0.473365112993475
GTEX-11DXX-0826-SM-5GZZP	-0.0362938297047208	-0.0362938297047208	-0.182738319692499	-0.0362938297047208	-0.0362938297047208
GTEX-11DXX-0926-SM-5H112	-1.41133731207116	-1.41133731207116	-1.41133731207116	-1.41133731207116	-1.50842020534013
GTEX-11DXX-1026-SM-5H11E	-0.613374259594255	-0.613374259594255	-0.689271679690601	-0.613374259594255	-0.632160130556338
GTEX-11DXX-1126-SM-5GZZK	-0.418930420351265	-0.418930420351265	-0.759860206181681	-0.757025354845422	-1.04321867887139
GTEX-11DXX-1226-SM-5GICD	-0.293014283268079	-0.293014283268079	-0.293014283268079	-0.293014283268079	-0.293014283268079
GTEX-11DXX-1326-SM-5GIDZ	-0.747548090265782	-0.747548090265782	-0.747548090265782	-0.747548090265782	-0.907993889237294
GTEX-11DXX-1426-SM-5GIDU	0.498290523205501	0.200344053134218	-0.387543362361401	0.195581935881758	0.0053111833629886
GTEX-11DXX-1526-SM-5H115	0.209338279717006	0.209338279717006	0.0900953417271936	0.209338279717006	0.142578318487247
GTEX-11DXX-1626-SM-5H11H	-0.566176136943472	-0.566176136943472	-0.566176136943472	-0.566176136943472	-0.566176136943472
GTEX-11DXX-1726-SM-5H11T	-0.208716899001807	-0.208716899001807	-0.373794113934482	-0.240733112435672	-0.208716899001807
GTEX-11DXX-1826-SM-5H126	-0.837310978459651	-0.837310978459651	-0.837310978459651	-0.837310978459651	-0.837310978459651
GTEX-11DXX-1926-SM-5EGJK	-0.387013659142494	-0.387013659142494	-0.772151455344226	-0.387013659142494	-0.387013659142494
GTEX-11DXX-2026-SM-5EGJL	-0.186054382480882	-0.186054382480882	-0.186054382480882	-0.186054382480882	-0.364632718385051
GTEX-11DXX-2126-SM-5PNYR	-0.344084609347478	-0.344084609347478	-0.344084609347478	-0.628459064878494	-1.35276925981459
GTEX-11DXX-2326-SM-9YFKS	-0.220355149676549	-0.220355149676549	-0.220355149676549	-0.317636547129001	-0.803135657433733
GTEX-11DXX-2426-SM-5GZZW	-0.597681332787686	-0.597681332787686	-0.597681332787686	-0.597681332787686	-0.597681332787686
GTEX-11DXX-2526-SM-5H119	-0.000426690094893873	-0.26154482360343	-0.000426690094893873	-0.000426690094893873	-0.420597418926631
GTEX-11DXX-2626-SM-5Q5A3	-0.42520957873351	-0.42520957873351	-1.08503528176659	-0.42520957873351	-0.42520957873351
GTEX-11DXX-2726-SM-5PNXO	-1.88598617398216	-1.88598617398216	-1.88598617398216	-1.88598617398216	-1.94538043944272
GTEX-11DXY-0006-SM-5NQ8N	-2.39702017589084	-2.39702017589084	-2.39702017589084	-2.39702017589084	-2.90811411255821
GTEX-11DXY-0008-SM-5QGR4	0.227264590763978	-0.360401825813601	-1.41758354977318	0.19044356940755	-1.43036517125192
GTEX-11DXY-0011-R10b-SM-DO12C	-1.36439295746791	-1.36439295746791	-1.36439295746791	-1.36439295746791	-1.36439295746791
GTEX-11DXY-0011-R11a-SM-DNZZN	-0.962901255636895	-0.962901255636895	-0.962901255636895	-0.962901255636895	-0.962901255636895
GTEX-11DXY-0011-R5b-SM-DNZZL	-1.57820499554197	-1.57820499554197	-1.57820499554197	-1.57820499554197	-1.57820499554197
GTEX-11DXY-0011-R6a-SM-DNZZF	-1.68544419619395	-1.68544419619395	-1.68544419619395	-1.68544419619395	-1.68544419619395
