sample	GM3_reach	GM2_reach	GM1_reach	GD3_reach
GTEX-111YS-1626-SM-5GZZ9	-0.946965975282345	-0.946965975282345	-0.946965975282345	-0.946965975282345
GTEX-111YS-1726-SM-5GIED	-0.987051837452832	-0.987051837452832	-0.987051837452832	-0.987051837452832
GTEX-111YS-1826-SM-5GIEP	-1.15041001619205	-1.15041001619205	-1.15041001619205	-1.15041001619205
GTEX-111YS-1926-SM-5GICC	-0.336523955742894	-0.662555276245816	-0.662555276245816	-0.336523955742894
GTEX-111YS-2026-SM-5EGGL	-1.23163432210824	-1.23163432210824	-1.23163432210824	-1.23163432210824
GTEX-111YS-2126-SM-5EGGM	-0.501259139685169	-0.501259139685169	-0.501259139685169	-0.843824295904671
GTEX-111YS-2226-SM-5987P	-0.735915320894976	-0.735915320894976	-0.735915320894976	-0.735915320894976
GTEX-111YS-2326-SM-5987L	-1.46440175117564	-1.46440175117564	-1.94697936786067	-1.46440175117564
GTEX-111YS-2426-SM-5GZZQ	-0.482879159299961	-0.723579117987913	-0.723579117987913	-0.981394072465567
GTEX-1122O-0003-SM-5Q5DL	-1.24148318353736	-1.24148318353736	-1.24148318353736	-1.24148318353736
GTEX-1122O-0005-SM-5O99J	-1.74970030583617	-2.27378037295386	-2.27378037295386	-1.74970030583617
GTEX-1122O-0008-SM-5QGR2	-0.846596101677422	-0.846596101677422	-1.98918455765033	-1.19152289153335
GTEX-1122O-0126-SM-5GICA	-0.207609310151397	-0.810090327214567	-0.810090327214567	-0.207609310151397
GTEX-1122O-0226-SM-5N9DA	-0.831222218881932	-0.831222218881932	-0.831222218881932	-0.889880848538872
GTEX-1122O-0326-SM-5H124	-0.645057480647087	-0.695776233944891	-0.695776233944891	-0.645057480647087
GTEX-1122O-0426-SM-5H12G	-1.26073752878036	-1.26073752878036	-1.26073752878036	-1.26073752878036
GTEX-1122O-0526-SM-5N9DM	-0.741774890660249	-0.825570165866818	-0.825570165866818	-0.741774890660249
GTEX-1122O-0626-SM-5N9B9	-1.57544674539994	-1.57544674539994	-1.57544674539994	-1.57544674539994
GTEX-1122O-0726-SM-5GIEV	-1.87978433818961	-1.87978433818961	-1.87978433818961	-1.87978433818961
GTEX-1122O-0826-SM-5GICV	-2.01551010094905	-2.01551010094905	-2.01551010094905	-2.01551010094905
GTEX-1122O-0926-SM-9YFLC	-1.16878711483779	-1.16878711483779	-1.16878711483779	-1.21346216944356
GTEX-1122O-1026-SM-9WYSF	-1.20103739669772	-1.20103739669772	-1.20103739669772	-1.20103739669772
GTEX-1122O-1126-SM-5NQ8X	-0.839413789946748	-0.839413789946748	-0.839413789946748	-0.839413789946748
GTEX-1122O-1226-SM-5H113	-0.133431284586608	-0.531841165783327	-0.531841165783327	-0.133431284586608
GTEX-1122O-1326-SM-5H11F	-1.2570724742518	-1.2570724742518	-1.2570724742518	-1.2570724742518
GTEX-1122O-1426-SM-5H11R	-0.628754954293211	-0.628754954293211	-0.628754954293211	-0.628754954293211
GTEX-1122O-1526-SM-5N9CL	-1.1638378487475	-1.1638378487475	-1.1638378487475	-1.1638378487475
GTEX-1122O-1626-SM-5N9CX	-0.717005916112452	-0.717005916112452	-0.717005916112452	-0.717005916112452
GTEX-1122O-1726-SM-5GICM	-1.65677458506213	-1.65677458506213	-1.65677458506213	-1.65677458506213
GTEX-1122O-1826-SM-5EGIP	-0.804602298285474	-0.804602298285474	-0.804602298285474	-0.804602298285474
GTEX-1122O-1926-SM-5EGIQ	-1.39554758451933	-1.39554758451933	-1.39554758451933	-1.39554758451933
GTEX-1122O-2026-SM-9YFMG	-0.665685386354382	-0.874348607529799	-0.874348607529799	-1.03532047629158
GTEX-1122O-2126-SM-5EGIR	-1.44259971659438	-1.44259971659438	-1.44259971659438	-1.44259971659438
GTEX-1122O-2326-SM-9YFL9	-1.30338857775049	-1.30338857775049	-1.30338857775049	-1.30338857775049
GTEX-1122O-2426-SM-5GIDN	-1.38880201192604	-1.38880201192604	-1.71781393360473	-1.38880201192604
GTEX-1128S-0005-SM-5P9HI	-2.44498036707908	-2.44498036707908	-2.44498036707908	-2.44498036707908
GTEX-1128S-0008-SM-5Q5DP	-0.153716034922897	-1.02973128007265	-1.22031027217355	-1.14350043248047
GTEX-1128S-0126-SM-5H12S	-0.228489213486272	-0.588719552300968	-0.588719552300968	-0.540286833901791
GTEX-1128S-0326-SM-5GZZF	-0.355125344569757	-0.355125344569757	-0.355125344569757	-0.355125344569757
GTEX-1128S-0726-SM-5N9D6	-0.486352453851394	-0.73782581842023	-0.73782581842023	-0.486352453851394
GTEX-1128S-0826-SM-5GZZI	-2.14157437075726	-2.14157437075726	-2.14157437075726	-2.14157437075726
GTEX-1128S-0926-SM-5GZZU	0.0378823306315334	-0.415622747015092	-0.676104138473666	-0.817773704775548
GTEX-1128S-1626-SM-5H12O	-0.146707894718301	-0.187533869099664	-0.187533869099664	-0.146707894718301
GTEX-1128S-2126-SM-5H12U	-0.474365501224725	-0.911456179829218	-0.911456179829218	-1.10006486389764
GTEX-1128S-2326-SM-5GZZY	-0.931529527659213	-0.931529527659213	-0.931529527659213	-0.931529527659213
GTEX-1128S-2426-SM-5H11B	-2.12122938553826	-2.12122938553826	-2.44515778525296	-2.12122938553826
GTEX-1128S-2526-SM-5H11N	-1.13358062531833	-1.13358062531833	-1.13358062531833	-1.13358062531833
GTEX-1128S-2626-SM-5H11Z	0.292668665184046	0.0960892401292712	0.0917183233650162	-0.0648731014029944
GTEX-1128S-2726-SM-5H12C	-1.14224058047139	-1.14224058047139	-1.14224058047139	-1.14224058047139
GTEX-1128S-2826-SM-5N9DI	-1.3527845186642	-1.3527845186642	-1.3527845186642	-1.3527845186642
GTEX-113IC-0006-SM-5NQ9C	-0.674089053585126	-1.44542505043203	-1.44542505043203	-0.674089053585126
GTEX-113IC-0008-SM-5QGRF	0.123129901071867	-1.11485913137663	-1.40537160273786	-1.09631016416028
GTEX-113IC-0126-SM-5HL6T	-0.274477200255899	-0.274477200255899	-0.274477200255899	-0.274477200255899
GTEX-113IC-0226-SM-5HL5C	-0.330101359237659	-0.330101359237659	-0.330101359237659	-0.330101359237659
GTEX-113IC-0426-SM-5HL5O	-0.416789567374132	-0.416789567374132	-0.416789567374132	-0.416789567374132
GTEX-113IC-0526-SM-5HL76	-0.349636020662036	-0.349636020662036	-0.349636020662036	-0.449085391332528
GTEX-113JC-0006-SM-5O997	-3.07231250551314	-3.07231250551314	-3.07231250551314	-3.07231250551314
GTEX-113JC-0008-SM-5QGR6	0.00187838155560757	-0.814708406476395	-1.74436362113722	-1.08810698348581
GTEX-113JC-0126-SM-5EGJW	-0.874779584165184	-0.874779584165184	-0.874779584165184	-0.874779584165184
GTEX-113JC-0726-SM-5GZZR	-0.732764883686676	-0.732764883686676	-0.732764883686676	-0.732764883686676
GTEX-113JC-0926-SM-5H114	-1.02534005027578	-1.02534005027578	-1.02534005027578	-1.02534005027578
GTEX-113JC-1026-SM-5H117	-1.29743888788186	-1.29743888788186	-1.29743888788186	-1.29743888788186
GTEX-113JC-1926-SM-5N9GE	-0.266828633563629	-0.266828633563629	-0.266828633563629	-0.266828633563629
GTEX-113JC-2226-SM-5EGJG	-0.373349946293098	-0.373349946293098	-0.373349946293098	-0.373349946293098
GTEX-113JC-2326-SM-5EQ4E	-0.316419232579282	-0.691914472440452	-0.691914472440452	-0.316419232579282
GTEX-113JC-2726-SM-5EGIS	-2.15792676157135	-2.15792676157135	-2.15792676157135	-2.15792676157135
GTEX-113JC-2826-SM-5EGIT	-0.504398369189179	-0.504398369189179	-0.504398369189179	-1.14035839193645
GTEX-117XS-0005-SM-5PNU6	-3.80355616779925	-3.80355616779925	-3.80355616779925	-3.80355616779925
GTEX-117XS-0008-SM-5Q5DQ	-0.104963245116785	-1.17017647164444	-1.61387914260842	-0.929477301132943
GTEX-117XS-0426-SM-5GZZN	-0.639858926847863	-0.639858926847863	-0.639858926847863	-0.639858926847863
GTEX-117XS-0526-SM-5987Q	-0.518340437221312	-0.518340437221312	-0.518340437221312	-0.518340437221312
GTEX-117XS-0726-SM-5H131	-1.79195904280176	-1.79195904280176	-1.79195904280176	-1.79195904280176
GTEX-117XS-1926-SM-5GICO	-0.827997883618383	-0.827997883618383	-0.827997883618383	-0.827997883618383
GTEX-117XS-2026-SM-5GID1	-1.09158441207478	-1.09158441207478	-1.09158441207478	-1.09158441207478
GTEX-117XS-2226-SM-5GIE1	-0.46824389601827	-0.46824389601827	-0.46824389601827	-0.46824389601827
GTEX-117XS-2526-SM-5H11G	-2.44140087028656	-2.44140087028656	-2.44140087028656	-2.44140087028656
GTEX-117XS-2726-SM-5N9BL	-2.01922895431589	-2.01922895431589	-2.01922895431589	-2.01922895431589
GTEX-117XS-2926-SM-5N9BX	-1.15221637096241	-1.15221637096241	-1.15221637096241	-1.15221637096241
GTEX-117XS-3026-SM-5N9CA	-1.13603910998319	-1.13603910998319	-1.13603910998319	-1.13603910998319
GTEX-117XS-3126-SM-5GIDP	-0.564744302430936	-0.564744302430936	-0.564744302430936	-0.564744302430936
GTEX-117YW-0005-SM-5NQ8Z	-3.40377894472766	-3.40377894472766	-3.40377894472766	-3.40377894472766
GTEX-117YW-0008-SM-5QGRD	-0.0095915032546371	-0.98390964618581	-1.54786357022195	-0.91623313366887
GTEX-117YW-0126-SM-5EGGN	-1.23668405374998	-1.23668405374998	-1.23668405374998	-1.23668405374998
GTEX-117YW-0226-SM-5N9CM	-1.13984373947606	-1.13984373947606	-1.13984373947606	-1.13984373947606
GTEX-117YW-0326-SM-5N9CY	-2.75447673443706	-2.75447673443706	-2.75447673443706	-2.75447673443706
GTEX-117YW-0426-SM-5GZZZ	-3.261724203976	-3.261724203976	-3.261724203976	-3.261724203976
GTEX-117YW-0526-SM-5H11C	-0.508856604634134	-0.508856604634134	-0.508856604634134	-0.508856604634134
GTEX-117YW-0826-SM-5H11O	-0.183565613424927	-0.551418767198694	-0.551418767198694	-0.183565613424927
GTEX-117YW-1426-SM-5EGGO	-1.17229605466008	-1.17229605466008	-1.17229605466008	-1.17229605466008
GTEX-117YW-1526-SM-5EGGP	-1.45651814579002	-1.45651814579002	-1.45651814579002	-1.45651814579002
GTEX-117YW-1826-SM-5PNY5	-1.22812474246793	-1.22812474246793	-1.22812474246793	-1.22812474246793
GTEX-117YW-1926-SM-5H121	-1.11942062382974	-1.11942062382974	-1.11942062382974	-1.11942062382974
GTEX-117YW-2026-SM-5N9BH	-1.28438439920306	-1.28438439920306	-1.28438439920306	-1.28438439920306
GTEX-117YW-2226-SM-5N9DB	-1.20884889449284	-1.20884889449284	-1.2511072704349	-1.20884889449284
GTEX-117YW-2426-SM-5Q5AE	-2.23015028418875	-2.23015028418875	-2.23015028418875	-2.23015028418875
GTEX-117YW-2626-SM-5GZZH	-0.356524661395059	-0.356524661395059	-0.356524661395059	-0.356524661395059
GTEX-117YW-2726-SM-5GZZT	-0.842350220441165	-0.842350220441165	-0.842350220441165	-0.842350220441165
GTEX-117YW-2826-SM-5H116	-1.28115693539742	-1.28115693539742	-1.28115693539742	-1.28115693539742
GTEX-117YX-0126-SM-5EGH5	-0.841003139630605	-1.15669540329387	-1.15669540329387	-0.841003139630605
GTEX-117YX-0226-SM-5EGH6	-1.94651474678909	-1.94651474678909	-1.94651474678909	-1.94651474678909
GTEX-117YX-0326-SM-5GICL	-0.660466568357744	-0.660466568357744	-0.660466568357744	-0.660466568357744
GTEX-117YX-0526-SM-5EGJH	-0.619706920366306	-0.619706920366306	-0.619706920366306	-0.619706920366306
GTEX-117YX-0626-SM-5EGJI	-1.28115284954276	-1.28115284954276	-1.28115284954276	-1.28115284954276
GTEX-117YX-0726-SM-5GIET	0.107102427019025	-0.79375017780125	-0.79375017780125	-0.178281650931633
GTEX-117YX-0826-SM-5H11J	-0.409770005765433	-0.409770005765433	-0.409770005765433	-0.409770005765433
GTEX-117YX-1026-SM-5H11V	-1.2523948711822	-1.2523948711822	-1.2523948711822	-1.2523948711822
GTEX-117YX-1126-SM-5H128	-2.11247766066629	-2.11247766066629	-2.11247766066629	-2.11247766066629
GTEX-117YX-1226-SM-5H11S	-0.636251323483127	-0.738772897336363	-0.738772897336363	-0.636251323483127
GTEX-117YX-1326-SM-5H125	0.0139953138118037	-0.793526774276975	-0.793526774276975	-0.225928141625406
GTEX-117YX-1426-SM-5H12H	-0.541916444049451	-0.541916444049451	-0.541916444049451	-0.978409604717472
GTEX-117YX-1526-SM-5H12T	-0.81210888360905	-0.81210888360905	-0.81210888360905	-0.81210888360905
GTEX-117YX-1726-SM-5GZZS	-0.248327875416915	-0.248327875416915	-0.248327875416915	-0.824972672459026
GTEX-117YX-1826-SM-5H12K	-0.732764883686676	-0.732764883686676	-0.732764883686676	-0.732764883686676
GTEX-117YX-1926-SM-5GIEC	-0.951089254759782	-0.951089254759782	-0.951089254759782	-0.951089254759782
GTEX-117YX-2026-SM-5GIEF	-0.80795642892725	-0.80795642892725	-0.80795642892725	-0.80795642892725
GTEX-117YX-2126-SM-5GIEL	-0.991438368934366	-1.11084036744915	-1.11084036744915	-0.991438368934366
GTEX-117YX-2226-SM-5EGJJ	-0.447738345763415	-0.686126947824855	-0.686126947824855	-0.933454098236248
GTEX-117YX-2326-SM-5H12W	-0.840794273188359	-0.840794273188359	-0.840794273188359	-0.840794273188359
GTEX-117YX-2426-SM-5GZZJ	-0.379179837696037	-0.379179837696037	-0.379179837696037	-0.951767273251652
GTEX-117YX-2526-SM-5EQ4Q	-1.31721085817216	-1.31721085817216	-1.94758143897229	-1.31721085817216
GTEX-117YX-2626-SM-5EQ53	-1.39205602250581	-1.39205602250581	-1.39205602250581	-1.39205602250581
GTEX-1192W-0005-SM-5NQBQ	-3.5361098979915	-3.5361098979915	-3.5361098979915	-3.5361098979915
GTEX-1192W-0008-SM-5QGRE	-0.50621100583633	-1.0595266871482	-1.0595266871482	-1.08441010794818
GTEX-1192W-0126-SM-5EGGS	-0.543920246867129	-0.543920246867129	-0.543920246867129	-0.543920246867129
GTEX-1192W-0226-SM-5EGGT	-1.55662800460513	-1.55662800460513	-1.55662800460513	-1.55662800460513
GTEX-1192W-2626-SM-5Q5AF	-0.86798549469228	-0.86798549469228	-0.86798549469228	-0.86798549469228
GTEX-1192W-3026-SM-5GZZV	-0.949176293568785	-0.949176293568785	-0.949176293568785	-0.949176293568785
GTEX-1192X-0005-SM-5NQC3	-4.45667539188038	-4.45667539188038	-4.45667539188038	-4.45667539188038
GTEX-1192X-0008-SM-5Q5B7	-0.00303829388078916	-0.91724516588992	-1.56394620638414	-0.430869460303224
GTEX-1192X-0011-R10a-SM-DO941	-0.235699779236014	-0.497860252680866	-0.518728321194981	-0.235699779236014
GTEX-1192X-0011-R5a-SM-DNZZA	-0.941933737032056	-1.08086722485889	-1.08086722485889	-0.941933737032056
GTEX-1192X-0011-R6a-SM-DNZZB	-0.968093891045224	-1.09253985929891	-1.09253985929891	-0.968093891045224
GTEX-1192X-0011-R7b-SM-DNZZC	-1.29300997798854	-1.30183927952218	-1.30183927952218	-1.29300997798854
GTEX-1192X-0011-R8b-SM-DO11U	-0.100623592104802	-0.162561769847645	-0.486509214727179	-0.100623592104802
GTEX-1192X-0011-R9b-SM-DO934	-1.00408977839202	-1.00408977839202	-1.00408977839202	-1.00408977839202
GTEX-1192X-0226-SM-5H12D	-0.476023129682151	-0.476023129682151	-0.476023129682151	-0.476023129682151
GTEX-1192X-0326-SM-5H11U	0.0816713256748478	0.0816713256748478	0.0816713256748478	-0.880932871477404
GTEX-1192X-0426-SM-5GIEE	-1.62924690467717	-1.62924690467717	-1.62924690467717	-1.62924690467717
GTEX-1192X-0726-SM-5987R	-1.65790937751096	-1.65790937751096	-1.65790937751096	-1.65790937751096
GTEX-1192X-1126-SM-5EGGU	-0.28738572685093	-0.302556567766942	-0.302556567766942	-0.28738572685093
GTEX-1192X-1526-SM-5H11I	0.193853415988887	0.10774128226872	0.10774128226872	-0.210833453045706
GTEX-1192X-1826-SM-5GIE2	-0.0400075861157149	-0.0400075861157149	-0.0400075861157149	-0.0400075861157149
GTEX-1192X-2326-SM-5987X	-0.0629128771010471	-0.638858683151158	-0.638858683151158	-0.0629128771010471
GTEX-1192X-2526-SM-59868	0.0816103921799195	0.0816103921799195	0.0816103921799195	0.0816103921799195
GTEX-1192X-2726-SM-5N9DN	-0.994203629289571	-0.994203629289571	-0.994203629289571	-0.994203629289571
GTEX-1192X-2926-SM-5N9BA	-0.974896210609578	-0.974896210609578	-0.974896210609578	-0.974896210609578
GTEX-1192X-3026-SM-5N9BM	-0.0846243652609333	-0.0846243652609333	-0.101003784618854	-1.09388378831114
GTEX-1192X-3126-SM-5N9BY	-0.921210408767693	-0.921210408767693	-0.921210408767693	-0.921210408767693
GTEX-1192X-3226-SM-5987D	-0.845922629776738	-0.845922629776738	-0.845922629776738	-0.845922629776738
GTEX-11DXW-0006-SM-5NQ7Y	-2.82020763430374	-2.82020763430374	-2.82020763430374	-2.82020763430374
GTEX-11DXW-0008-SM-5Q59V	-0.0121510461759579	-1.04293683461245	-1.05145318218537	-1.02627480563396
GTEX-11DXW-0011-R1a-SM-DNZZD	-1.83857911743071	-1.89683392841898	-1.89683392841898	-1.83857911743071
GTEX-11DXW-0011-R3b-SM-DNZZE	-1.24930909880179	-1.3023797929057	-1.3023797929057	-1.24930909880179
GTEX-11DXW-0011-R5b-SM-DO11D	-2.10672240270722	-2.10672240270722	-2.10672240270722	-2.10672240270722
GTEX-11DXW-0011-R6a-SM-DO11N	-1.28371579194698	-1.28371579194698	-1.28371579194698	-1.28371579194698
GTEX-11DXW-0011-R7b-SM-DO119	-2.3362172253452	-2.3362172253452	-2.3362172253452	-2.3362172253452
GTEX-11DXW-0226-SM-5H122	-0.850876328083701	-0.885257989070751	-0.885257989070751	-0.850876328083701
GTEX-11DXW-0326-SM-5H11W	-0.484017846331268	-0.484017846331268	-0.484017846331268	-0.484017846331268
GTEX-11DXW-0426-SM-5H12E	-0.27357539277074	-0.27357539277074	-0.27357539277074	-0.27357539277074
GTEX-11DXW-0526-SM-5H127	-1.12224008845858	-1.12224008845858	-1.12224008845858	-1.12224008845858
GTEX-11DXW-0626-SM-5N9ER	-0.350260919939363	-0.350260919939363	-0.350260919939363	-0.350260919939363
GTEX-11DXW-0726-SM-5H12J	-2.09289624339511	-2.09289624339511	-2.09289624339511	-2.09289624339511
GTEX-11DXW-0826-SM-5H118	-0.730813948408797	-0.730813948408797	-0.730813948408797	-0.730813948408797
GTEX-11DXW-1026-SM-5H11K	-0.902831415308938	-0.902831415308938	-0.902831415308938	-0.902831415308938
GTEX-11DXW-1126-SM-5H12Q	-1.19387695587501	-1.19387695587501	-1.19387695587501	-1.19387695587501
GTEX-11DXW-1226-SM-5H133	-0.707927492316113	-0.707927492316113	-0.707927492316113	-0.82295409072838
GTEX-11DXX-0005-SM-5NQ8B	-2.41132328757706	-2.44293997143266	-2.44293997143266	-2.41132328757706
GTEX-11DXX-0008-SM-5Q5B8	-0.528176458387822	-1.11588631371844	-1.3442829802049	-1.05436575141416
GTEX-11DXX-0126-SM-5EGH7	-0.566111598914411	-0.566111598914411	-0.566111598914411	-0.566111598914411
GTEX-11DXX-0226-SM-5P9HL	-0.462855727305903	-0.462855727305903	-0.462855727305903	-0.616120832692634
GTEX-11DXX-0326-SM-5PNWC	-2.43147665993301	-2.43147665993301	-2.43147665993301	-2.43147665993301
GTEX-11DXX-0426-SM-5EQ5F	-0.482620145881908	-0.482620145881908	-0.482620145881908	-0.482620145881908
GTEX-11DXX-0526-SM-5PNVR	-1.73742883200268	-1.73742883200268	-1.73742883200268	-1.73742883200268
GTEX-11DXX-0626-SM-5Q5AG	-0.456546769006386	-0.533527253565591	-0.533527253565591	-0.456546769006386
GTEX-11DXX-0726-SM-5H12X	-0.503089578361094	-0.971851397291716	-0.971851397291716	-0.503089578361094
GTEX-11DXX-0826-SM-5GZZP	-0.527585781973291	-0.527585781973291	-0.527585781973291	-0.527585781973291
GTEX-11DXX-0926-SM-5H112	-1.87722552924111	-1.87722552924111	-2.08731342738242	-1.87722552924111
GTEX-11DXX-1026-SM-5H11E	-0.868927055182542	-0.868927055182542	-0.868927055182542	-0.868927055182542
GTEX-11DXX-1126-SM-5GZZK	-1.47860754157415	-1.47860754157415	-1.47860754157415	-1.47860754157415
GTEX-11DXX-1226-SM-5GICD	-0.193129955550757	-0.193129955550757	-0.193129955550757	-0.193129955550757
GTEX-11DXX-1326-SM-5GIDZ	-0.907993889237294	-0.907993889237294	-0.907993889237294	-0.907993889237294
GTEX-11DXX-1426-SM-5GIDU	-0.356093923457513	-0.782479847264108	-0.782479847264108	-0.421251418885233
GTEX-11DXX-1526-SM-5H115	-0.363641017828104	-0.363641017828104	-0.363641017828104	-0.363641017828104
GTEX-11DXX-1626-SM-5H11H	-0.283374333133785	-0.432116032651846	-0.432116032651846	-0.283374333133785
GTEX-11DXX-1726-SM-5H11T	-0.22106535010689	-0.700967239404703	-0.700967239404703	-0.22106535010689
GTEX-11DXX-1826-SM-5H126	-1.06745147723498	-1.06745147723498	-1.06745147723498	-1.06745147723498
GTEX-11DXX-1926-SM-5EGJK	-0.655852865882797	-0.655852865882797	-0.655852865882797	-0.655852865882797
GTEX-11DXX-2026-SM-5EGJL	-0.487157265136981	-0.487157265136981	-0.487157265136981	-0.923528344234548
GTEX-11DXX-2126-SM-5PNYR	-1.35276925981459	-1.35276925981459	-1.35276925981459	-1.35276925981459
GTEX-11DXX-2326-SM-9YFKS	-0.803135657433733	-0.852967010976196	-0.852967010976196	-1.04897380619489
GTEX-11DXX-2426-SM-5GZZW	-1.05232341451188	-1.05232341451188	-1.05232341451188	-1.05232341451188
GTEX-11DXX-2526-SM-5H119	-0.754312417766682	-0.754312417766682	-0.754312417766682	-0.971047923638526
GTEX-11DXX-2626-SM-5Q5A3	-0.947117211832221	-0.947117211832221	-0.947117211832221	-0.947117211832221
GTEX-11DXX-2726-SM-5PNXO	-1.94538043944272	-1.94538043944272	-1.94538043944272	-1.94538043944272
GTEX-11DXY-0006-SM-5NQ8N	-2.90811411255821	-2.90811411255821	-2.90811411255821	-2.90811411255821
GTEX-11DXY-0008-SM-5QGR4	-0.0699600190370946	-0.938481347058458	-1.7122658650247	-1.07493581671751
GTEX-11DXY-0011-R10b-SM-DO12C	-0.557624363102851	-0.581726013054487	-0.581726013054487	-0.557624363102851
GTEX-11DXY-0011-R11a-SM-DNZZN	-0.166083068666463	-0.166083068666463	-0.166083068666463	-0.166083068666463
GTEX-11DXY-0011-R5b-SM-DNZZL	-0.883074161505449	-1.11769253969057	-1.11769253969057	-0.883074161505449
GTEX-11DXY-0011-R6a-SM-DNZZF	-0.942620699250376	-1.02242371434964	-1.02242371434964	-0.942620699250376
GTEX-11DXY-0011-R7a-SM-DO11L	-1.36195835189701	-1.50075189335926	-1.50075189335926	-1.36195835189701
GTEX-11DXY-0011-R8a-SM-DO11M	-0.656287197039806	-0.656287197039806	-0.656287197039806	-0.656287197039806
GTEX-11DXY-0126-SM-5H11Q	-0.945558678754524	-0.945558678754524	-0.945558678754524	-0.945558678754524
GTEX-11DXY-0226-SM-5H123	-0.53721777253179	-0.53721777253179	-0.53721777253179	-0.543621221813216
GTEX-11DXY-0326-SM-5H12F	0.258828142388598	-0.395773874593801	-0.395773874593801	0.258828142388598
GTEX-11DXY-0426-SM-5H12R	-0.589093193513578	-0.589093193513578	-0.589093193513578	-0.589093193513578
GTEX-11DXY-0526-SM-5EGGQ	-1.64502916707722	-1.64502916707722	-2.62735843249053	-1.64502916707722
GTEX-11DXY-0826-SM-5EGGR	-3.49277208387052	-3.49277208387052	-3.49277208387052	-3.49277208387052
GTEX-11DXY-1026-SM-5987V	-2.107265733748	-2.107265733748	-2.107265733748	-2.107265733748
GTEX-11DXY-1126-SM-5987W	-1.26388739973799	-1.26388739973799	-1.26388739973799	-1.26388739973799
GTEX-11DXY-1326-SM-5987Z	-0.781947830631282	-0.781947830631282	-0.781947830631282	-0.781947830631282
GTEX-11DXY-1426-SM-5N9CN	-1.71529752663131	-1.71529752663131	-1.71529752663131	-1.71529752663131
GTEX-11DXY-1526-SM-5H129	-0.394511480379364	-0.394511480379364	-0.394511480379364	-0.394511480379364
GTEX-11DXY-1626-SM-5H12L	-0.920175296645785	-0.920175296645785	-0.920175296645785	-0.920175296645785
GTEX-11DXY-2026-SM-5N9CZ	-0.483712410533174	-0.483712410533174	-0.483712410533174	-0.483712410533174
GTEX-11DXY-2326-SM-5GICW	-0.919505581468497	-0.919505581468497	-0.919505581468497	-0.919505581468497
GTEX-11DXY-2626-SM-5GIE7	-0.385851209705257	-0.46248579078447	-0.46248579078447	-0.385851209705257
GTEX-11DXY-2726-SM-5GID2	-2.07333486212346	-2.07333486212346	-2.07333486212346	-2.07333486212346
GTEX-11DXY-3026-SM-5N9CB	-0.690687736094408	-0.690687736094408	-0.690687736094408	-1.09947768143332
GTEX-11DXY-3126-SM-5N9BT	-0.756192959487086	-0.756192959487086	-0.756192959487086	-0.756192959487086
GTEX-11DXY-3226-SM-5GIDE	-0.945503411513418	-0.945503411513418	-0.945503411513418	-0.945503411513418
GTEX-11DXZ-0006-SM-5LZZH	-1.67695549543264	-2.11502295159902	-2.11502295159902	-1.67695549543264
GTEX-11DXZ-0126-SM-5EGGY	-1.2049551090813	-1.2049551090813	-1.77040919289528	-1.23818705365603
GTEX-11DXZ-0226-SM-5EGGZ	-0.933871162644198	-1.0321117788181	-1.0321117788181	-0.933871162644198
GTEX-11DXZ-0326-SM-5EGH1	-1.62126207853056	-1.62126207853056	-1.62126207853056	-1.62126207853056
GTEX-11DXZ-0426-SM-5987Y	-0.855344886718654	-0.855344886718654	-0.855344886718654	-0.855344886718654
GTEX-11DXZ-0526-SM-5GU7J	-0.352126988736377	-0.352126988736377	-0.352126988736377	-0.352126988736377
GTEX-11DXZ-0626-SM-5GU77	-1.59600086055194	-1.59600086055194	-1.59600086055194	-1.59600086055194
GTEX-11DXZ-0726-SM-5N9C4	-0.342957764770111	-0.342957764770111	-0.342957764770111	-0.342957764770111
GTEX-11DXZ-0926-SM-5N9CG	-0.881791675313889	-0.881791675313889	-0.881791675313889	-0.881791675313889
GTEX-11DXZ-1026-SM-5N9D5	-0.754250264374362	-0.754250264374362	-0.754250264374362	-0.754250264374362
GTEX-11DXZ-1226-SM-5H11L	-1.40314555229127	-1.40314555229127	-1.40314555229127	-1.40314555229127
GTEX-11DXZ-1326-SM-5H11X	-0.864817428534079	-0.864817428534079	-0.864817428534079	-0.864817428534079
GTEX-11DXZ-1426-SM-5H12A	-0.829776517415895	-0.829776517415895	-0.829776517415895	-0.829776517415895
GTEX-11DXZ-1626-SM-5GIDI	-0.778178108024894	-0.778178108024894	-0.778178108024894	-0.778178108024894
GTEX-11DXZ-1726-SM-5H12M	-1.44545936209117	-1.44545936209117	-1.44545936209117	-1.44545936209117
GTEX-11DXZ-1826-SM-5H12Y	-0.511970236897164	-0.511970236897164	-0.511970236897164	-0.511970236897164
GTEX-11DXZ-1926-SM-5GZZL	-0.848703681515236	-0.848703681515236	-0.848703681515236	-0.848703681515236
GTEX-11DXZ-2026-SM-5987S	-1.58156817758295	-1.61096749872925	-1.61096749872925	-1.58156817758295
GTEX-11DXZ-2126-SM-59881	-1.08966777606555	-1.08966777606555	-1.08966777606555	-1.08966777606555
GTEX-11DXZ-2326-SM-5EGGV	-1.83098266448388	-1.83098266448388	-1.83098266448388	-1.83098266448388
GTEX-11DXZ-2426-SM-5N9DT	-2.19113932367152	-2.19113932367152	-2.19113932367152	-2.19113932367152
GTEX-11DXZ-2526-SM-5N9BG	-0.139629019561744	-0.139629019561744	-0.139629019561744	-0.349857673016552
